productid,quantity,event,messageid,userid,orderid
product-150,2,OrderEvent,4137cd96-613e-4562-b538-34b176bd95f2,user-11,60688
product-505,2,OrderEvent,793cd1ae-3711-46e3-bd02-100ce3e400d3,user-12,60689
product-6,2,OrderEvent,68ad1824-4d14-460b-84b1-fce6802647ac,user-74,60690
product-676,1,OrderEvent,68ad1824-4d14-460b-84b1-fce6802647ac,user-74,60690
product-27,1,OrderEvent,4e5751ea-5323-4591-8fe5-33dc87ca699e,user-46,60691
product-390,3,OrderEvent,d213ee4b-2bc3-4023-8bb0-090a8d919d2a,user-297,60692
product-577,3,OrderEvent,2b566122-8a06-45a4-aad2-8703363a3e6f,user-267,60693
product-7,2,OrderEvent,156cd4c0-2027-4f47-a6c0-f17ae93b0ea4,user-9,60694
product-162,3,OrderEvent,dceab0ce-2b11-4349-b31c-c6f49b901cce,user-44,60695
product-369,2,OrderEvent,9adf6a48-4c24-45f7-9358-e28212737a31,user-146,60696
product-206,2,OrderEvent,11c439b0-893a-4cbf-9a5d-d5e8da7aca00,user-32,60697
product-77,1,OrderEvent,99e80a04-8aeb-458e-bbce-6630edd5c811,user-193,60698
product-210,1,OrderEvent,1d825f5c-debd-42df-88e3-620fdf353bd4,user-64,60699
product-314,1,OrderEvent,c64a485b-e52e-45ac-96a3-e8f705ea7010,user-255,60700
product-42,2,OrderEvent,c64a485b-e52e-45ac-96a3-e8f705ea7010,user-255,60700
product-329,3,OrderEvent,ef71f7ff-4dc1-4db1-a694-d02c022f12b6,user-154,60701
product-895,1,OrderEvent,87dac0cf-6577-43be-b106-a3a277331a40,user-135,60702
product-23,2,OrderEvent,132ed6d0-bea8-4bfd-8582-73951ebc0ff9,user-272,60703
product-553,2,OrderEvent,472ac0fe-2f53-4fe3-88cf-9d932b90d592,user-32,60704
product-108,3,OrderEvent,93c27502-1fd0-4747-9535-a6568ef395dc,user-150,60705
product-210,2,OrderEvent,4e4b097d-7836-4870-b553-5f2737cf0087,user-146,60706
product-163,1,OrderEvent,6487e987-d4f4-4a8f-93fd-795bd454bf9a,user-90,60707
product-226,1,OrderEvent,aa596f0f-d5e3-4206-b84d-7d4e6191131b,user-80,60708
product-345,3,OrderEvent,98704d8c-04b9-47a4-8fbc-ae7c9f568674,user-184,60709
product-43,3,OrderEvent,60ab9c29-1901-405e-b0d5-e72910df5656,user-133,60710
product-75,2,OrderEvent,60ab9c29-1901-405e-b0d5-e72910df5656,user-133,60710
product-160,1,OrderEvent,d74af7bf-1d69-4adf-b6bd-674513374cf4,user-95,60711
product-55,1,OrderEvent,53318136-c34a-4713-a3b1-6cbc155c54d5,user-71,60712
product-54,1,OrderEvent,53318136-c34a-4713-a3b1-6cbc155c54d5,user-71,60712
product-87,2,OrderEvent,14d0c9eb-6959-4567-aadb-937b5a95d89e,user-223,60713
product-512,2,OrderEvent,bfd40516-c05b-4018-be24-2e02c95ea0b7,user-103,60714
product-586,3,OrderEvent,3f9587b9-87da-48fc-ad3a-d320f4c3a544,user-172,60715
product-397,2,OrderEvent,63434cff-3372-4ead-ab6c-926235c20695,user-122,60716
product-133,2,OrderEvent,8c973f60-1fe7-41d7-8f70-96b500760288,user-355,60717
product-546,2,OrderEvent,b23816ed-89e2-42ea-b529-6f7279cd0e6f,user-176,60718
product-48,2,OrderEvent,288ff454-eced-4f27-a54c-8aacdce2cb21,user-66,60719
product-480,2,OrderEvent,3c63f109-7bba-40bc-bdd1-452ecada75dd,user-418,60720
product-332,1,OrderEvent,3c63f109-7bba-40bc-bdd1-452ecada75dd,user-418,60720
product-5,1,OrderEvent,3c63f109-7bba-40bc-bdd1-452ecada75dd,user-418,60720
product-100,2,OrderEvent,bb9e8f96-6cec-4541-8881-05772846a8c2,user-90,60721
product-21,1,OrderEvent,ab5db410-565e-4a85-a9a8-c56c6c193237,user-24,60722
product-295,2,OrderEvent,37da001d-1e1e-4602-8736-cbfa7be8a5b7,user-278,60723
product-69,2,OrderEvent,6e050f78-521e-4e20-a6bb-36150b1e0c78,user-76,60724
product-367,3,OrderEvent,918b9e4c-2493-47f7-863f-486e3801ed24,user-151,60725
product-155,2,OrderEvent,3dc6b9b0-230a-4999-b1c0-7e8be33795d9,user-85,60726
product-472,2,OrderEvent,f143d59a-32ce-47f9-81b0-417259f37407,user-201,60727
product-395,2,OrderEvent,b7696daa-7aa5-4eeb-bbab-d9521e11d277,user-94,60728
product-23,2,OrderEvent,a18dae48-c692-4e52-90a5-6e6b1c45fd8e,user-64,60729
product-544,2,OrderEvent,2f57e00b-31c5-45b9-b926-c325d5ea6a5d,user-272,60730
product-98,2,OrderEvent,2f57e00b-31c5-45b9-b926-c325d5ea6a5d,user-272,60730
product-348,3,OrderEvent,b7273a29-91e9-49ee-a075-1ce78878c5e2,user-1,60731
product-179,1,OrderEvent,08151504-1bf4-463d-90a9-634a6442b12e,user-84,60732
product-614,3,OrderEvent,9389f9fd-8d2b-4986-ba51-a372a02cd997,user-277,60733
product-259,1,OrderEvent,3dafe7ee-6620-4f6e-ac48-7db23b1f2cd4,user-94,60734
product-590,1,OrderEvent,642c62d1-8a5b-4887-bf3e-cc2ed82d39d1,user-40,60735
product-49,1,OrderEvent,7f135009-387c-4449-81a4-fabbc0b04784,user-208,60736
product-114,2,OrderEvent,7f135009-387c-4449-81a4-fabbc0b04784,user-208,60736
product-683,1,OrderEvent,5a4a3dea-0720-4b30-82da-0bd8e68d35d7,user-332,60737
product-540,1,OrderEvent,9a95a973-1bd6-4464-8459-dd7c093e19e7,user-345,60738
product-93,3,OrderEvent,a6224031-3526-4672-99cc-7263024eee92,user-14,60739
product-419,1,OrderEvent,9208d02f-d3ea-41da-8ed1-a5fbf964d829,user-264,60740
product-74,2,OrderEvent,4243fdd2-abdf-4cb3-9d95-5c8990dcf9ca,user-221,60741
product-538,3,OrderEvent,ebceb5ba-47b3-4261-ab74-423a8253e8f3,user-159,60742
product-140,1,OrderEvent,deb61892-8e44-42ec-9b54-0bd166a8ed6e,user-224,60743
product-309,3,OrderEvent,aa46494a-6f5a-4476-a94b-739b142d3dc0,user-34,60744
product-35,1,OrderEvent,aa46494a-6f5a-4476-a94b-739b142d3dc0,user-34,60744
product-396,2,OrderEvent,4f38eb2f-900d-4cd5-8f6b-3eb0c9ec32f9,user-176,60745
product-678,1,OrderEvent,befedd4f-772c-4485-b7f3-5e446429e022,user-18,60746
product-357,1,OrderEvent,b8958711-005d-42bd-b676-44782aaaca24,user-227,60747
product-814,1,OrderEvent,79516d03-9f3e-418a-b6f3-922c20b844b5,user-156,60748
product-382,1,OrderEvent,75476a53-e3bb-439c-b24c-8d5b018d33ba,user-87,60749
product-760,2,OrderEvent,861f861a-b334-4c44-a68c-b669e4f90bbc,user-138,60750
product-562,2,OrderEvent,0233ab88-0c0a-4329-86d4-3b6327190a91,user-79,60751
product-365,3,OrderEvent,3fab170d-a6be-4dd5-af8d-603732f30a53,user-218,60752
product-113,2,OrderEvent,3fab170d-a6be-4dd5-af8d-603732f30a53,user-218,60752
product-562,1,OrderEvent,faf584be-603f-4bdb-ab58-ec3271891177,user-173,60753
product-268,3,OrderEvent,b460258f-528e-47f7-92ed-e29decd08e69,user-104,60754
product-136,2,OrderEvent,e670008e-deb5-4c44-8b10-e49c167e9603,user-17,60755
product-728,3,OrderEvent,a99993cf-4aac-4471-825f-0be7f36d7623,user-280,60756
product-384,2,OrderEvent,2e88ecac-e597-4cb6-8010-1531409651d4,user-146,60757
product-535,3,OrderEvent,e7b0f70a-cb61-41fc-a3a0-d6395ec08744,user-203,60758
product-186,1,OrderEvent,e0184cb3-f1bc-47fc-8fbc-193aafa3b225,user-6,60759
product-444,1,OrderEvent,ca744355-a3e0-4dc2-87a6-2808307e7129,user-225,60760
product-101,2,OrderEvent,ca744355-a3e0-4dc2-87a6-2808307e7129,user-225,60760
product-537,1,OrderEvent,ca744355-a3e0-4dc2-87a6-2808307e7129,user-225,60760
product-1,2,OrderEvent,6d8e3ea2-d925-4654-b11d-b9d6fc07cdec,user-238,60761
product-771,1,OrderEvent,30c2014d-ab47-4941-8d22-abfc7b8ed2dd,user-182,60762
product-237,3,OrderEvent,63e31541-fb5a-4b71-b4e8-e169f43a436c,user-60,60763
product-182,1,OrderEvent,9b659016-cea4-4afe-8c2a-4d821615567e,user-139,60764
product-566,1,OrderEvent,0e543c5c-7a86-4381-b709-04e16553ae10,user-118,60765
product-127,2,OrderEvent,b7ccc14b-06ea-40ea-a8e0-56ea814d84a6,user-77,60766
product-899,3,OrderEvent,ba317f02-876d-4fec-86a4-dc162fa05631,user-481,60767
product-103,1,OrderEvent,2eba53a6-cea0-4b94-9c83-febcf895834a,user-294,60768
product-347,1,OrderEvent,18a2f972-64a0-411a-9491-7a4d1ffb5dc0,user-200,60769
product-144,2,OrderEvent,9a9845d8-3f15-4c9a-bbd9-107d424474b2,user-20,60770
product-167,2,OrderEvent,9a9845d8-3f15-4c9a-bbd9-107d424474b2,user-20,60770
product-409,3,OrderEvent,5a849a38-26d5-4662-96d1-347ac1e2e123,user-45,60771
product-118,2,OrderEvent,4e2caa06-3385-4d8d-a500-212a8f741e58,user-198,60772
product-756,3,OrderEvent,02d27c59-a417-4ff6-90f7-c080993d51b5,user-164,60773
product-707,1,OrderEvent,26e1d82e-2b02-4147-8b7c-11b2ed58d654,user-261,60774
product-80,1,OrderEvent,97e4e02a-24fe-425c-98b8-329ff134713e,user-99,60775
product-178,2,OrderEvent,5e0c8de7-87f3-4bb7-ade1-ca5052f34ac4,user-149,60776
product-24,2,OrderEvent,5e0c8de7-87f3-4bb7-ade1-ca5052f34ac4,user-149,60776
product-142,1,OrderEvent,9af2b651-e47d-414d-af09-5c3a28369b85,user-24,60777
product-113,2,OrderEvent,b7f22374-756c-4a29-9201-891653f6c27a,user-19,60778
product-243,2,OrderEvent,cc934a30-30ab-4ddb-a07e-fee9df2def4b,user-60,60779
product-18,3,OrderEvent,07bb12b8-3b37-4d2f-beb9-c3f2a64569f2,user-19,60780
product-44,1,OrderEvent,07bb12b8-3b37-4d2f-beb9-c3f2a64569f2,user-19,60780
product-117,2,OrderEvent,38ed9bc3-e405-41cb-8ff1-95aebf6c0139,user-209,60781
product-365,2,OrderEvent,4d5ad959-461c-4a55-a6eb-0b8b046b961b,user-270,60782
product-133,3,OrderEvent,6fa5444e-6f80-40b4-bbc4-a564019871ba,user-134,60783
product-280,3,OrderEvent,10df8129-feb9-47b0-93e3-4f5eeb2ac6af,user-31,60784
product-364,2,OrderEvent,10df8129-feb9-47b0-93e3-4f5eeb2ac6af,user-31,60784
product-491,2,OrderEvent,a8ce8eb0-fde7-4eac-8c19-76a3a3b45691,user-343,60785
product-300,3,OrderEvent,db0663d5-00c9-4d54-b7da-5fbfce2fd1e2,user-124,60786
product-138,1,OrderEvent,9b8bf82b-6a41-4abf-8464-de62d936b875,user-188,60787
product-577,2,OrderEvent,07fc7202-c2a3-4ec1-9079-cb230408baa7,user-189,60788
product-36,3,OrderEvent,750501c1-0af1-4a34-ba23-edc640bb500e,user-189,60789
product-561,2,OrderEvent,e25b3169-deb0-461b-920f-760627a8b2d5,user-94,60790
product-242,2,OrderEvent,e25b3169-deb0-461b-920f-760627a8b2d5,user-94,60790
product-239,3,OrderEvent,e6228cb6-e68a-4a0b-b317-c9e327bec709,user-124,60791
product-1,1,OrderEvent,40e6b9e9-c45d-4c68-93a0-17c94078688b,user-35,60792
product-416,2,OrderEvent,40e6b9e9-c45d-4c68-93a0-17c94078688b,user-35,60792
product-318,3,OrderEvent,fd1e7e08-2c74-430f-a56d-40a5ab181442,user-325,60793
product-131,2,OrderEvent,61c39ff8-30ce-4444-9248-802cf8b8e32b,user-45,60794
product-572,1,OrderEvent,f7552ccc-4d54-4493-b637-f7a464c124f0,user-183,60795
product-246,1,OrderEvent,90a8f370-686c-47db-af1a-412703cb9141,user-188,60796
product-572,3,OrderEvent,399a0cc5-56bb-459d-9acb-69bd8331682b,user-10,60797
product-278,1,OrderEvent,369b92de-e5da-480f-9110-c6fbcea8c210,user-181,60798
product-82,2,OrderEvent,9c389f8e-b0b7-42c1-a9f4-574264b38e6a,user-37,60799
product-673,3,OrderEvent,86d32e44-0a29-4217-be58-a78935916ad4,user-236,60800
product-731,2,OrderEvent,86d32e44-0a29-4217-be58-a78935916ad4,user-236,60800
product-198,2,OrderEvent,86d32e44-0a29-4217-be58-a78935916ad4,user-236,60800
product-84,1,OrderEvent,431cab88-2143-4908-9185-5ba11bbf6c8a,user-22,60801
product-684,2,OrderEvent,a546ed61-d9cb-4ce3-a55a-3a969c4f0bec,user-74,60802
product-403,2,OrderEvent,891b7cb2-02e1-42d8-9fc5-8ccfd98d36e6,user-189,60803
product-855,1,OrderEvent,f6314f07-86c8-4dde-8b9e-c111509788eb,user-425,60804
product-437,1,OrderEvent,eed78705-6c40-4f07-bac2-53bd8c810b7c,user-55,60805
product-499,1,OrderEvent,5db7d6c5-0eab-43ed-a6ec-c3690231d1a1,user-258,60806
product-447,3,OrderEvent,073bffd9-b737-48df-9a12-8f4da619d139,user-91,60807
product-650,1,OrderEvent,56a76350-d681-47fe-8745-78f3701ae195,user-378,60808
product-322,1,OrderEvent,56a76350-d681-47fe-8745-78f3701ae195,user-378,60808
product-63,2,OrderEvent,1a1eb17b-df62-47a0-9d95-cb890938ec7c,user-84,60809
product-483,3,OrderEvent,35939da6-f3aa-4283-a1e9-7a81efdfbf7a,user-366,60810
product-193,2,OrderEvent,35939da6-f3aa-4283-a1e9-7a81efdfbf7a,user-366,60810
product-634,2,OrderEvent,21fd2934-c14e-4723-bd38-c109da101264,user-332,60811
product-398,1,OrderEvent,e8d29f36-44f5-4efe-8bb8-87ef4057653d,user-50,60812
product-53,2,OrderEvent,2a03ddd9-d87f-4ba4-94e6-e4709aa25a69,user-3,60813
product-556,1,OrderEvent,e6144667-4614-4609-8eb1-786e987c837a,user-271,60814
product-292,2,OrderEvent,5a9a172f-9f56-4359-83e5-0ef278a322d6,user-41,60815
product-80,3,OrderEvent,24c4a16c-59d3-42f6-abd1-bfc4a426028d,user-45,60816
product-273,2,OrderEvent,24c4a16c-59d3-42f6-abd1-bfc4a426028d,user-45,60816
product-902,2,OrderEvent,9e601bf9-60de-4c1e-baa6-0974d8e42eb7,user-14,60817
product-407,2,OrderEvent,25a46335-72b5-4ef3-a35d-0ae0de565d80,user-297,60818
product-24,2,OrderEvent,9fa5a8a5-6a91-4215-87a5-765ae2dc97b9,user-34,60819
product-271,1,OrderEvent,58fabd56-7486-4793-afe2-420ff5a2dd69,user-148,60820
product-932,1,OrderEvent,c1cc5382-a08c-42e5-9e72-4eb33ab2aa23,user-138,60821
product-185,2,OrderEvent,7dba348f-f2d2-4e10-8bb9-f49dbf81b7c9,user-252,60822
product-467,3,OrderEvent,6b8708e2-1d5c-4577-a9a3-b1e34faeb87f,user-354,60823
product-680,2,OrderEvent,dc5dd663-1fb8-46c8-99ac-ca8f534d889a,user-243,60824
product-148,1,OrderEvent,dc5dd663-1fb8-46c8-99ac-ca8f534d889a,user-243,60824
product-298,3,OrderEvent,9772fe3c-da7c-415b-ae8b-dcb607b2e50f,user-197,60825
product-259,3,OrderEvent,d707ee3e-f7c6-42f7-932d-517261b15d91,user-36,60826
product-727,1,OrderEvent,399b9808-472b-4078-9518-2708e7aa85a1,user-67,60827
product-336,2,OrderEvent,f09cd97a-7960-4a1a-9208-daa183ce7b11,user-247,60828
product-99,1,OrderEvent,95dc60eb-37bf-4dc0-b79c-a8f68d7cab3a,user-91,60829
product-68,2,OrderEvent,17038fa2-111c-47ff-8769-524bbbc41f41,user-97,60830
product-158,2,OrderEvent,0eb81f6e-9a53-4cde-a36f-d157b6404493,user-194,60831
product-474,3,OrderEvent,499ee50c-f2e7-42ed-947c-99ef19682a11,user-131,60832
product-62,1,OrderEvent,499ee50c-f2e7-42ed-947c-99ef19682a11,user-131,60832
product-20,1,OrderEvent,4928c8ec-7375-4f8f-b673-3f19f1ada781,user-90,60833
product-539,3,OrderEvent,71a12a9b-aed4-4849-a460-460c66ed7729,user-291,60834
product-147,1,OrderEvent,a2cdb93e-991d-4ec7-93a7-3c015e3022ae,user-27,60835
product-447,2,OrderEvent,18bb1107-2d45-41eb-80ed-14337456c9d4,user-221,60836
product-129,2,OrderEvent,249f6c66-6b6e-4d78-8860-1747d09cb60d,user-376,60837
product-52,2,OrderEvent,0bb8c213-4155-48b5-8ad3-66a035d34144,user-4,60838
product-135,3,OrderEvent,e8ff6247-8ccc-461c-9d1c-ddd7826f32af,user-24,60839
product-340,3,OrderEvent,f1950b3d-9d17-4590-bbd2-f9e4426d6976,user-225,60840
product-86,2,OrderEvent,f1950b3d-9d17-4590-bbd2-f9e4426d6976,user-225,60840
product-158,2,OrderEvent,f1950b3d-9d17-4590-bbd2-f9e4426d6976,user-225,60840
product-64,1,OrderEvent,f7f44105-0db9-4549-b42c-a316b4621e5e,user-5,60841
product-780,3,OrderEvent,c8b0a511-b368-4e96-a468-4805b5e7a517,user-319,60842
product-309,3,OrderEvent,56adf58f-c626-433d-92a8-8ed4fff8a992,user-166,60843
product-358,1,OrderEvent,9ad83a18-b32e-495a-9d20-159c8880ef0d,user-295,60844
product-10,2,OrderEvent,310746e6-0abf-4a60-9623-9318f918c751,user-182,60845
product-556,3,OrderEvent,98a08690-c7a4-405d-9c74-709b43cbf2a8,user-224,60846
product-334,3,OrderEvent,132b0d0e-e2cb-4c06-b3bd-990d846e1a4a,user-4,60847
product-48,2,OrderEvent,d2327026-89e9-4880-978b-8dc0b69cb26c,user-44,60848
product-737,2,OrderEvent,d2327026-89e9-4880-978b-8dc0b69cb26c,user-44,60848
product-367,1,OrderEvent,c893c0fe-57a8-44d8-9aa7-b0a5a9a597e4,user-87,60849
product-777,1,OrderEvent,822b7e24-8588-4c21-b620-407006e3375d,user-38,60850
product-886,2,OrderEvent,822b7e24-8588-4c21-b620-407006e3375d,user-38,60850
product-63,3,OrderEvent,06ae577d-d8c9-43d8-a44c-6ad008fdd522,user-189,60851
product-682,1,OrderEvent,fc4da699-4f6d-4def-b557-c1e35806e054,user-380,60852
product-260,2,OrderEvent,31c5345c-9d7b-4cd5-995f-bbc716248f48,user-351,60853
product-588,3,OrderEvent,b9a134ff-56ef-40e3-a9fe-f3845e18ad18,user-79,60854
product-362,3,OrderEvent,1b7ca9d8-a661-4c91-ade8-17236b6232c4,user-139,60855
product-386,2,OrderEvent,8e77842b-7c2b-459a-9241-01dff32e15fc,user-28,60856
product-328,2,OrderEvent,8e77842b-7c2b-459a-9241-01dff32e15fc,user-28,60856
product-199,3,OrderEvent,dc0fc3d3-99a8-46f0-aa75-cfe5823cc38d,user-273,60857
product-269,2,OrderEvent,a224761b-fdec-4243-811e-1160eddc25e0,user-55,60858
product-721,3,OrderEvent,b0c5843d-ed34-44be-b366-585f8c937772,user-42,60859
product-255,3,OrderEvent,59a8135d-0352-485f-a43e-7d949d6f3827,user-46,60860
product-371,2,OrderEvent,59a8135d-0352-485f-a43e-7d949d6f3827,user-46,60860
product-641,2,OrderEvent,13897f04-22b2-474a-8a05-f3e40b9004e3,user-340,60861
product-212,1,OrderEvent,feddafaa-eee5-4e86-855e-a9cc8f0d6405,user-158,60862
product-57,3,OrderEvent,cb2eb1b8-3cb3-46ca-98d0-3a4263d088ca,user-359,60863
product-115,1,OrderEvent,3c6f91d8-1d35-49d6-af64-ac1bb7fcbd7e,user-282,60864
product-4,2,OrderEvent,3c6f91d8-1d35-49d6-af64-ac1bb7fcbd7e,user-282,60864
product-216,2,OrderEvent,e8b1e10f-5b17-4dbb-b3a1-441c0b26b0be,user-138,60865
product-307,1,OrderEvent,cc29c238-c087-4848-9e35-02a104c9a695,user-41,60866
product-197,3,OrderEvent,21c2f946-61da-4b7a-a0b4-2106a04e6b33,user-126,60867
product-446,2,OrderEvent,2388f4b8-f9cc-415d-ac49-1068cd49673c,user-191,60868
product-175,2,OrderEvent,e38d98ca-92c8-4a8b-a9c0-109f0b749c85,user-91,60869
product-166,3,OrderEvent,6fdbd4e7-7e49-4535-8027-e4ed5d5ac855,user-167,60870
product-545,2,OrderEvent,6fdbd4e7-7e49-4535-8027-e4ed5d5ac855,user-167,60870
product-70,3,OrderEvent,6f00d732-91c3-426b-875b-10bdeb0bb6ac,user-62,60871
product-293,1,OrderEvent,95973986-e20f-478a-8e98-fd0f591d7453,user-130,60872
product-392,2,OrderEvent,95973986-e20f-478a-8e98-fd0f591d7453,user-130,60872
product-396,2,OrderEvent,abbbc9ae-352b-455d-9571-26733bbf6314,user-107,60873
product-221,3,OrderEvent,b0e0c259-678a-4126-a98c-31f598285434,user-97,60874
product-42,1,OrderEvent,8b7e008c-3b02-4dea-9bcc-9a9ad5d79db7,user-94,60875
product-98,2,OrderEvent,b339f338-78e7-49ee-927d-c3b50d8d17ca,user-87,60876
product-594,2,OrderEvent,71cc43d8-a374-4e47-b099-7736d6e98e8d,user-275,60877
product-532,3,OrderEvent,cfdb4800-f1d0-4885-bcf4-1deb7346451e,user-147,60878
product-143,2,OrderEvent,6e10b099-2000-42b6-a66c-1e9e1b9ff491,user-358,60879
product-510,2,OrderEvent,ae91517c-b00e-4268-aa1c-8c72fbf00805,user-210,60880
product-63,1,OrderEvent,ae91517c-b00e-4268-aa1c-8c72fbf00805,user-210,60880
product-33,2,OrderEvent,33af5f35-da9c-430a-aa70-ed1ed08efb77,user-219,60881
product-92,1,OrderEvent,dc83fc26-6e4f-4583-8f12-d105a0469a06,user-100,60882
product-527,3,OrderEvent,9e91b064-3f06-4ab1-8073-2ce9908c4fea,user-79,60883
product-155,1,OrderEvent,e3fe0635-0ba4-4d40-a0fe-4d9bca699850,user-66,60884
product-1,1,OrderEvent,d6b1a55a-e036-4003-8fba-93264a81f6b7,user-92,60885
product-681,1,OrderEvent,5f8174ff-d692-4f5b-adb1-3184b7375035,user-242,60886
product-355,1,OrderEvent,493eb389-d827-4e46-8e2f-c774e68c59fc,user-267,60887
product-126,2,OrderEvent,a8e1515b-44ab-4e96-ba49-bbe055773986,user-344,60888
product-153,3,OrderEvent,032cbc52-f4be-4b5d-974d-b84f8275bb79,user-278,60889
product-48,2,OrderEvent,946faef3-8346-4508-8950-c2aff92a6ffd,user-16,60890
product-317,2,OrderEvent,946faef3-8346-4508-8950-c2aff92a6ffd,user-16,60890
product-195,1,OrderEvent,e85bab76-5172-42d2-b139-e70372ddcf30,user-255,60891
product-383,2,OrderEvent,6eacfb67-3436-4cfd-9fa6-29c60e5c052f,user-38,60892
product-309,2,OrderEvent,2bb9ad51-f1ef-447c-bded-3402ab42e539,user-286,60893
product-190,1,OrderEvent,5e8d36bf-bdc9-4456-8656-2afaa8605c6b,user-184,60894
product-861,1,OrderEvent,540ce6d6-76f1-4767-ae83-8e035034dc9d,user-254,60895
product-156,1,OrderEvent,7ad2f68e-ef38-48e0-987f-d556017e031e,user-311,60896
product-311,2,OrderEvent,7ad2f68e-ef38-48e0-987f-d556017e031e,user-311,60896
product-48,2,OrderEvent,b0b4ed01-4fd5-490e-87a9-1bafc7c1f410,user-142,60897
product-539,1,OrderEvent,1421b12d-ffd9-421d-bdae-d0e7d3fc7f87,user-113,60898
product-678,3,OrderEvent,d208cf35-4120-47a6-b792-3db7badd924d,user-122,60899
product-245,1,OrderEvent,d2a7fe9f-f99d-4d2e-8e0e-9b6e7ecfa258,user-130,60900
product-404,1,OrderEvent,d2a7fe9f-f99d-4d2e-8e0e-9b6e7ecfa258,user-130,60900
product-76,2,OrderEvent,c3c859d8-b251-4393-92a1-f097a87c52de,user-1,60901
product-564,1,OrderEvent,b8cb59d3-f9de-4486-941d-bc6325944d51,user-73,60902
product-479,1,OrderEvent,1deaa619-890a-4222-89eb-e8fc0ef20e2d,user-287,60903
product-74,1,OrderEvent,bb9df896-12c3-4920-a8e6-dd63e65e1409,user-97,60904
product-4,1,OrderEvent,bb9df896-12c3-4920-a8e6-dd63e65e1409,user-97,60904
product-432,3,OrderEvent,1270d6b9-8eb7-4db8-ae24-83af29305577,user-163,60905
product-918,2,OrderEvent,13abfb89-76af-47f8-8a2f-d88703c24d00,user-247,60906
product-381,1,OrderEvent,77fe7c70-2e90-4698-8b3a-9e31addbec1b,user-101,60907
product-259,3,OrderEvent,ca44d5e9-098f-4d35-adac-1e2c23a4ec27,user-404,60908
product-475,3,OrderEvent,3589a211-fa19-436c-a619-b2760871d24d,user-427,60909
product-116,2,OrderEvent,e9bfcd87-d3b3-4384-b66d-1bc3b5e5b5e1,user-162,60910
product-201,3,OrderEvent,15c13bd5-2479-4cf2-8fdf-3535cacd67a6,user-162,60911
product-660,1,OrderEvent,eb48a018-3eb1-4204-bb72-ed037780fb6a,user-145,60912
product-401,2,OrderEvent,eb48a018-3eb1-4204-bb72-ed037780fb6a,user-145,60912
product-224,1,OrderEvent,b6a23ccc-8187-4e3e-88aa-e7ebc7df5755,user-81,60913
product-495,3,OrderEvent,bf56e4fb-2eaa-45c6-82f3-445826ce5e82,user-482,60914
product-763,1,OrderEvent,1ffe3f47-8c2c-407d-b581-7a6c1a5b9414,user-290,60915
product-182,3,OrderEvent,dfeec7d7-53ef-4f26-96d6-0ffecfb77d54,user-7,60916
product-277,1,OrderEvent,2bb2bad7-1b2d-40cc-92b2-a861b38af77d,user-292,60917
product-585,3,OrderEvent,42186bf9-748c-40bd-8ea3-34af967e0d26,user-128,60918
product-715,2,OrderEvent,7287fe97-38cb-42c1-9534-ee785aa55720,user-363,60919
product-165,2,OrderEvent,a4ddcce9-5742-43a9-b669-0ec5d28d26b0,user-64,60920
product-555,1,OrderEvent,a4ddcce9-5742-43a9-b669-0ec5d28d26b0,user-64,60920
product-143,2,OrderEvent,a4ddcce9-5742-43a9-b669-0ec5d28d26b0,user-64,60920
product-4,1,OrderEvent,7e51e7ac-cb81-4bd9-b6a1-c807eaa5b4f0,user-82,60921
product-751,3,OrderEvent,3565c795-e706-4216-bbda-7faacfe66a4a,user-47,60922
product-62,3,OrderEvent,ae24a750-e94b-4fb6-acd2-bb6318efe30e,user-149,60923
product-920,1,OrderEvent,f66f11aa-d55a-43da-b907-03efdea6f9f9,user-332,60924
product-314,1,OrderEvent,e31f606a-2760-40cc-9436-1a5cfbfdbe36,user-156,60925
product-435,3,OrderEvent,200f9c85-5bf6-4a32-a265-122787ce76a3,user-75,60926
product-276,3,OrderEvent,d7f1ec52-9d93-49b8-ba6c-f66cbf8ee446,user-106,60927
product-83,2,OrderEvent,94afe0df-278c-48fb-be71-a1adcd6ba0bc,user-26,60928
product-16,2,OrderEvent,94afe0df-278c-48fb-be71-a1adcd6ba0bc,user-26,60928
product-23,2,OrderEvent,d8819002-5872-425a-8244-ad813a80bf9f,user-46,60929
product-120,3,OrderEvent,21fff46b-41e5-462c-8d07-da57487a39fe,user-185,60930
product-180,2,OrderEvent,21fff46b-41e5-462c-8d07-da57487a39fe,user-185,60930
product-412,3,OrderEvent,3c8d0eb8-259b-4a41-bbfc-3a9d9537c9b1,user-111,60931
product-359,2,OrderEvent,73d6d9cb-f6c1-4d93-949c-fdf17fb9301f,user-238,60932
product-168,3,OrderEvent,d32f0a42-fc2c-4076-8e66-850ce0aeaec2,user-21,60933
product-573,2,OrderEvent,0b756b25-8bfd-4ced-ab31-9a6106806be7,user-276,60934
product-226,3,OrderEvent,e4a4d876-33b4-41cf-91fd-d165f83e5386,user-36,60935
product-386,1,OrderEvent,07ea5f9d-c097-4fba-85ae-676a961018aa,user-147,60936
product-377,1,OrderEvent,07ea5f9d-c097-4fba-85ae-676a961018aa,user-147,60936
